id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
454,0.897891164,-0.401612698,1.391462761,0.280548018,0.030780327,0.834064868,0.224098081,-0.069969305,0.463499852,0.924120996,-0.403162132,0.980868554,-0.415821206,0.631241771,-0.977954326,1.20017275,0.223747718,0.659289853,-0.591726709,-0.318986073,-0.125535598,-0.123985639,-0.036181951,-0.013292427,0.396234261,-0.076192057,-0.199444524,-0.044586106,3272.89,0
455,-0.605301718,-0.194274083,2.883894667,-1.577597919,-0.184205174,1.348641254,0.093922616,-1.193049314,1.778018114,2.024379168,-0.232405231,1.480154467,-0.034657347,-0.128757509,-2.597263571,-0.383412383,0.504699738,1.171575261,-0.637190402,-1.097650419,1.208257052,-1.648063018,0.171896528,1.137752718,0.406115516,1.790723125,-0.374954142,-1.421746337,9780.33,0
456,-0.341254885,-1.01826237,1.283423559,-0.681455947,0.584793613,-0.016870792,0.47509509,-0.103036265,0.50438679,0.353139264,-0.364253302,1.057175357,-0.286092999,0.74731456,-1.045794328,0.918647071,0.18885183,0.713154844,-0.585045351,0.481717131,0.041468961,0.24543594,0.699405452,0.0292816,-0.942882252,0.396742719,-0.224850135,0.415331202,6968.54,0
457,-0.095373033,-0.013536175,1.735575865,-0.71754227,0.687183562,0.17354884,1.036673687,-0.355462897,0.760011151,0.697131846,-0.528589365,0.326689154,0.900191477,-0.231974006,1.554022663,0.851014996,0.52546792,0.871239072,-0.36667203,0.483661998,-0.227187444,-0.097901336,-0.559762279,-0.361068497,0.45362661,0.647059239,-0.787377899,-1.727323931,11020.66,0
458,1.072425228,-0.125269254,-0.372540311,-0.420104175,2.170269609,1.725344623,0.500425876,-0.006777003,0.186944131,0.097147975,-0.094684221,0.243697443,-0.265100372,-0.293890377,1.542103066,1.638009156,1.458466677,1.98136416,-0.625761988,-0.075385292,-0.210367864,-0.76297903,-0.268139099,1.455602619,1.64140241,-0.659296057,-0.191169662,0.118730709,12619.91,0
459,-0.130963903,-0.261845024,2.810007928,-1.005397344,0.344201876,0.910650548,0.606498329,-0.152947544,0.743196207,0.518745241,-0.093289612,1.495888113,0.662374584,0.282513556,-0.848745077,0.517616243,0.234149571,0.205783146,-0.601647635,0.055296908,-0.1504661,0.163705372,-0.399822344,-0.413282065,0.249445763,0.708798451,-0.429953515,-0.90553348,18621.63,0
460,0.482050738,-0.149600625,0.157686211,0.132506678,-0.22149733,-0.130427617,-0.092251783,-0.045415833,-0.087653559,-0.033751592,0.584900246,-0.210510749,-0.585950468,-0.074870837,0.288675069,-0.400855564,-0.607564349,-0.405590805,0.094797816,0.006261761,0.0462392,-0.099952126,-0.036116837,1.020585697,0.805123952,-1.080395745,0.335340081,0.430755027,8701.31,0
461,0.994131298,-1.00014231,0.875574385,-1.467048783,-0.209968919,0.750738336,0.049288948,-0.098174542,-0.439036019,1.387313162,0.176450528,0.744978097,0.995803884,0.549622925,0.673032317,0.177216219,0.689852441,0.228251382,-1.034695811,-0.339387256,-0.061606564,0.507451523,-0.057629372,-0.471450825,0.15430415,-0.152456202,-0.159206527,-0.036934264,12954,0
462,1.05050561,-0.663202076,0.670736558,-0.520320341,0.004203816,0.697003762,0.181851278,-0.102871029,0.097667952,1.129974752,-0.783425278,0.291530418,-0.91757246,0.941298245,0.688328107,0.231857339,0.17739663,2.988377746,-0.80386282,-0.684286603,-0.21040103,-0.434201214,-0.182574307,-1.515443237,0.662696394,-0.569052873,-0.183602632,-0.053959729,20278.32,0
463,0.988102941,-0.379349269,0.819529886,-0.348906559,0.08348361,0.047794485,0.423805355,-0.168997482,0.529626652,0.555684324,-0.46057851,0.933661804,0.061833196,0.902611443,1.557187619,0.422106052,0.436883552,-0.246847231,-0.747427777,-0.321300931,-0.189165711,-0.56441645,0.191913962,0.822442879,0.067478913,0.25059592,-0.25334491,-0.056016178,3880.35,0
464,0.085824242,-0.526026757,1.102956352,-1.928767554,1.019798944,2.388902777,0.211231387,0.03845859,-0.135823061,0.825420724,-0.648410068,0.046754013,0.364911324,0.434192298,1.924796765,1.603667592,0.363545892,0.20520175,0.974916573,0.345223889,0.032221498,0.854943081,-0.429152016,2.349632306,0.577749391,0.174594781,-0.317030448,-0.460714814,10533.32,0
465,0.848536155,-0.407316808,0.715469605,-0.201850525,0.173526635,0.34187298,0.468942251,-0.143746014,0.312426424,0.631207107,0.210529282,1.787565049,0.253099187,1.054861687,0.470336605,0.445961975,0.334008448,0.090582349,-0.606106554,-0.196940761,-0.120776112,-0.255143865,0.009586477,0.427403449,0.462944486,-1.399064972,-0.211649968,-0.038843925,3681.54,0
466,0.668082455,-0.591888689,0.518637201,-0.094012885,0.227974991,0.706679851,0.521656924,-0.135966352,0.463827815,0.57327247,-0.118946063,1.980247885,0.510302392,0.801654079,-0.867093597,0.233895841,0.398309311,0.075764075,-0.230102102,0.091932643,-0.083477531,-0.097224538,-0.310390792,-0.443097837,0.967181262,-0.794262317,-0.233855662,-0.011478373,18312.84,0
467,0.835398786,-0.30531137,0.795591679,0.264080872,0.20623367,0.262607782,0.540988204,-0.175920554,-0.136357661,1.000954716,0.09536574,1.672049634,0.975372517,0.920670263,-0.443243914,0.977295459,0.207319797,0.338669875,-0.954555739,-0.103755022,-0.05183694,0.139077108,-0.143946166,1.191906062,0.778689215,0.005065229,-0.269644285,-0.03790888,5282.76,0
468,-0.69422746,-2.166307091,1.96779419,-1.01791868,0.778018734,-0.27849597,0.403898063,-0.116416091,1.742041237,-0.026572166,-1.136829308,0.96741576,-0.619524054,0.489941863,0.092724375,-0.03657446,0.517170418,0.175111362,-0.237481284,1.412731067,0.039140574,-0.200030403,1.362024777,0.061208934,1.201245319,-2.161014774,-0.55968621,-0.249230397,5166.36,0
469,1.258688165,-0.850319002,0.663286386,-1.675471841,-0.054539176,0.848719719,0.046538637,-0.118749066,-0.451981169,1.429052347,-0.295382278,0.721833653,2.049850865,0.428901498,0.341397601,0.486266163,0.409979275,0.750955428,-0.281157715,-0.405598917,-0.122141367,0.29731197,-0.161837905,-1.815500718,0.645115769,-0.036124415,-0.153766325,-0.091772847,5905.16,0
470,-0.140864577,-0.227887623,1.870822321,-0.502982221,0.732265037,0.553640335,0.565589796,-0.119751828,0.12349056,0.353326305,-1.175666007,0.935324086,1.535326335,0.634164853,1.451718989,0.539717095,0.270937835,0.115940703,-0.355511672,0.003019024,-0.149663447,-0.421814681,-0.218586454,-1.303485179,0.428587555,-1.272133279,-0.139449537,0.098448964,18841.52,0
471,0.892144581,-0.349928618,0.480074724,0.009441964,0.273956535,0.724235711,0.303620492,-0.070256963,0.909577998,0.262617236,-0.064146695,1.067028372,-0.808122391,-0.071303439,-1.150028612,0.576214912,1.190263252,0.855474673,-0.347524512,-0.310268797,-0.173844211,-0.201064621,-0.177473965,-0.791770286,0.941102922,-0.593256523,-0.132765573,0.032390719,8028.37,0
472,-0.303936443,-0.012436055,0.244907815,0.173262783,-0.38258957,0.179520683,0.086487923,0.075193576,-0.409565336,-0.118442742,0.531178302,-0.263455276,-0.465413128,-0.01518067,0.686215806,-0.475585607,-0.534755914,-0.247993117,0.857616712,0.633956185,0.114487434,0.035838551,0.394800778,0.965415651,0.248722131,-0.745988659,0.425118117,0.388819834,14557.58,0
473,0.056211822,-0.2688144,1.10250723,-0.812988015,0.730299211,1.15074335,0.609925094,-0.100349736,0.650617175,0.562331959,-1.032583072,0.589780406,-0.512326431,0.566362372,-0.939306967,0.378154025,0.271286961,0.509446015,0.535596504,-0.020131923,-0.148390023,0.11545135,-0.433290756,-2.572880713,-0.172657144,0.979358578,0.001587316,-0.23136135,17978.67,0
474,0.996335835,-0.441752668,1.050204199,-0.166173921,0.078017032,0.642805852,0.275246576,-0.133153365,1.034094244,0.504491185,-1.688245704,1.221204347,1.279019218,0.424007143,0.100115065,0.647695474,0.262060406,0.375455424,-0.131911283,-0.199479922,-0.145044006,-0.085351146,-0.148041826,-0.730921595,0.851938898,-0.867800945,-0.148130823,-0.021544456,20816,0
475,-0.07073867,-0.0669049,0.882532982,-0.164298714,0.333077002,0.735965899,0.506120742,-0.005411591,0.324940702,0.475002701,-1.959798138,0.417603118,-0.623629973,0.964304114,0.322090354,0.063334385,0.637352758,0.146950616,0.629172626,-0.147118402,-0.124506908,-0.002162233,-0.208646249,-1.291952013,-0.04895108,-0.37925576,0.122397642,0.209965825,23710.11,0
476,-0.175399029,-0.212973209,1.575085225,-0.365154877,0.448551513,-0.402849437,0.528976884,-0.184095568,0.207516164,0.51627606,-0.480599586,0.795672157,0.675601907,0.485106513,1.495835661,0.449646631,0.567329194,0.177404105,0.222527407,-0.038850641,-0.197095311,-0.512577344,-0.130623101,1.523834774,-0.640352394,0.340384449,0.112310518,0.285184435,15337.65,0
477,0.939297653,-0.416160527,0.612734049,-0.141859023,0.255489281,0.654217962,0.405185883,-0.108732063,0.592265467,0.625417068,-0.214042788,1.222997162,-0.792321558,0.931317362,-0.758730193,0.250187537,0.418912241,0.13943566,-0.172319724,-0.373556358,-0.134204886,-0.100912734,-0.134998152,-0.518993759,1.011936976,-0.733074416,-0.203056699,-0.095689303,7152.03,0
478,0.278123312,-1.663591767,0.957927238,-0.521205968,-0.497106383,0.549096536,0.204993287,-0.130634194,0.918325064,0.640246708,-1.551620984,0.143025691,-1.293268437,0.368834703,-0.632949002,1.196413183,0.74991465,-0.194605934,0.315983481,0.989818882,0.100690115,0.258300986,-0.60167243,0.950499058,0.184975585,-0.295518703,-0.291538697,0.21451398,5869.56,0
479,-0.187361307,-0.070861809,1.312288309,-1.28225762,-0.038355552,-0.437276093,0.545025514,-0.107479801,0.850522751,0.584635554,-0.685541225,0.525642026,-0.769620606,0.739673818,0.638793807,0.839192119,0.316928518,0.03807417,-1.139513335,-0.002295,-0.163932273,-0.270780455,0.060482767,2.050003145,-0.486774399,1.400577401,-0.129030781,-0.325948529,6798.92,0
480,-0.065481106,-0.191636919,2.185801779,0.243197548,0.403193164,0.632942624,0.469288824,-0.060014852,-0.263056285,0.88620242,0.055099925,0.502036948,-1.238611734,1.144503734,0.773993022,0.648437037,0.411928491,0.274177739,-0.145891442,-0.104954783,-0.162350504,-0.659649869,0.065882507,0.306058917,-0.29250701,-0.318101096,-0.25078146,-0.115460504,22097.43,0
481,0.939122073,-0.504993934,0.893891903,-0.32488535,-0.036618872,0.183546554,0.336973981,-0.12729202,0.813695026,0.589857479,-0.105712299,0.974612322,-1.563720318,0.929857389,-0.749279371,0.482096826,0.414181374,0.227901784,0.178929311,-0.334918357,-0.202405518,-0.643083031,0.07467043,1.107159071,0.246405307,0.582033445,-0.282611842,-0.082716266,19219.47,0
482,0.211931133,-0.290205406,0.98863587,-1.322006344,0.488558795,0.178861139,0.750975413,-0.2076455,0.575312596,0.41074484,-1.104750937,0.490166063,0.026937994,0.667248996,0.735207051,0.573611704,0.259011692,-0.072141264,-0.838406834,-0.273288706,-0.094608893,0.205398365,0.0439562,-0.649167137,-2.076858009,1.345732781,-0.253323247,-0.129106112,8778.49,0
483,0.899115704,-0.401943239,0.745320142,-0.098942619,0.178859025,0.494664304,0.427710853,-0.126017257,0.504474582,0.614898812,0.037119273,1.823872046,-0.178530796,0.863980578,-0.86786125,0.163365437,0.469867988,0.000369098,-0.351663837,-0.331114877,-0.11523847,0.037926963,-0.083487471,0.523726554,0.925363219,-0.825546039,-0.198520474,-0.076224214,23311.8,0
484,-0.230172476,-0.097533257,2.871372776,0.419098294,-0.024316528,1.01286325,0.324502569,-0.046747102,0.375323465,1.23766421,-0.298377203,0.81994643,-0.642660008,0.444100679,-1.013335657,0.24381405,0.571563462,0.85085056,0.843251992,0.146576883,-0.043616462,0.77112738,-0.330912527,1.232064612,0.419200851,1.046548883,0.007204569,0.514727574,3373.48,0
485,0.848323674,-0.392386937,0.344469672,-0.230966398,0.48889092,0.545144515,0.630975666,-0.164624289,0.12113027,0.647636517,-0.037444416,1.849527593,1.000938981,1.071575407,0.165910701,0.479021405,0.262380646,0.023637921,-0.212016235,-0.046773762,-0.194519345,-0.78411438,-0.102178789,-1.139545374,0.723906425,-1.527577334,-0.244037161,-0.053225735,19978.67,0
486,1.330714579,-0.880627676,0.018557708,-2.205874489,0.76651318,2.055524174,0.053401519,0.009976159,-0.500578226,1.43146453,-0.765910511,0.1181632,0.550783877,0.653440901,0.767743549,0.356387227,0.455546082,0.601347401,-0.10445481,-0.372671961,-0.184503842,-0.335240755,-0.095422984,2.213125448,1.062389311,-0.219528016,-0.212467272,-0.077724988,18423.98,0
487,-0.073582666,0.029575971,1.753119545,0.267720633,0.443810711,1.054750321,0.545454644,-0.047729248,-0.280849711,1.246930439,0.186408023,1.056737122,0.328564567,0.945561112,1.274996619,0.244568356,0.534622928,-0.007340107,0.108860405,0.196157814,-0.149703584,-0.167373168,0.029653048,-0.556856891,-0.921460618,0.027424203,0.409736869,0.503913946,20993.2,0
488,0.915435462,-0.313385076,0.983239356,0.237943685,0.120209843,0.364314699,0.392325079,-0.118014736,0.098114819,1.028202058,-0.111785904,0.566716835,-1.382392118,1.177932667,0.010242947,1.358498125,0.203276182,0.44476838,-0.768035443,-0.369895675,-0.206219925,-0.868831179,0.162354954,0.476505577,0.052325484,-0.82094259,-0.257173565,-0.049396841,5697.97,0
489,0.025782633,-0.264282494,1.378450847,-0.853504568,0.371987794,-0.182819247,0.822646898,-0.229439766,0.430050638,0.494129018,-0.823042338,0.841617944,0.843928778,0.553413398,0.275577166,0.674158937,0.209722634,0.086915777,-0.955316768,0.080134815,-0.112558574,0.052843716,0.001070666,0.901784576,-0.448504549,0.418511443,-0.14888329,-0.338988701,23968.51,0
490,1.043292469,-0.359237268,0.754058997,-0.360941927,0.0842266,-0.123553159,0.45573899,-0.199089106,0.516578352,0.570115756,-0.740757048,0.911140586,0.461579306,0.83238738,1.20638101,0.66630326,0.311352698,-0.000664446,-0.316030435,-0.25572883,-0.207916649,-0.691264098,0.114808358,0.797722582,0.278325207,0.227939352,-0.270213017,-0.054119491,14653.8,0
491,1.07196468,-0.34607204,0.509127473,-0.379302908,0.191012317,0.007361226,0.443696744,-0.182317607,0.597451898,0.492522898,-1.067532002,0.454170698,-0.246705691,0.603648661,1.442903301,0.953930885,0.388460227,0.286775546,-0.206655892,-0.272031655,-0.238321344,-0.891666174,0.048792282,-0.350860093,0.355613581,0.305404134,-0.26931875,-0.042448639,21584.82,0
492,-0.067315493,-0.347799302,1.550247648,-1.309451147,0.142213403,0.844513305,0.554566066,-0.117323207,1.344537172,0.100928886,-1.709490548,0.60216822,-0.171285431,0.56619403,1.613106774,-0.067718283,0.53882478,0.544511976,1.048791226,-0.139116365,-0.052137113,0.61013971,-0.53018657,-1.436545256,0.997477407,-0.70604856,-0.164022154,0.003610839,19809.42,0
493,-0.170328117,-0.155448574,1.861806543,0.261898755,0.250235779,0.805555067,0.523492467,-0.226021878,0.438207323,1.31993808,-1.465134674,0.580804589,1.233522115,0.286606385,0.429226729,0.659662356,0.251976611,0.557676222,-0.008883442,-0.355611658,-0.021910948,0.88254855,-0.038750856,-0.085304847,-1.452942403,0.065263138,-0.921535625,0.107169101,15509.91,0
494,0.014079172,-0.268214337,1.34297662,-0.384584434,0.327748385,0.813669917,0.675495461,-0.117697167,0.377195321,0.40165875,-1.684534966,0.378417237,-0.412055316,0.704645495,0.561349563,0.07750633,0.593492241,0.029482194,0.845198779,0.033910226,-0.157569947,-0.327084397,-0.096470022,-1.25012662,-0.148129937,1.012123236,-0.150187514,0.141447913,13558.39,0
495,-0.220818302,-0.143815156,0.300317456,-2.308770623,1.657755047,2.019153656,0.609959662,-0.08785931,1.076371833,1.12219513,-0.591389328,0.400673683,-0.088447448,0.443959994,0.80481434,0.860881841,0.074103899,0.237989796,-0.539266808,0.249040882,-0.190475826,-0.443780885,-0.113021541,2.294587339,-0.163174801,1.39421789,-0.86516214,-0.643075678,2151.09,0
496,-0.214356944,-0.581189762,1.592517498,0.002668216,0.764463314,0.068082831,0.334911815,-0.086707584,0.461395047,0.527058571,-1.344450663,0.183488317,-2.194796826,1.021554644,0.554096956,-0.062117374,0.742350542,0.087084818,0.443307305,0.017735817,-0.075717155,-0.049448973,0.017725061,0.115521165,-0.068987248,-0.464209257,-0.113525635,0.239113155,14926.19,0
497,0.847549492,-0.674992002,1.041317936,-0.57022151,-0.078947755,0.576533026,0.250763683,-0.117390433,1.063563428,0.460531449,-0.214498373,2.21349278,0.85646729,0.460237554,-1.100875483,0.558370554,0.357079283,0.241875031,0.478036164,0.01637911,-0.160079479,-0.349515982,-0.084831874,0.263681084,0.152814607,1.8662198,-0.2937473,-0.056275478,10332.1,0
498,1.038756934,-0.359666817,0.617185313,-0.326769375,0.076491945,-0.198274223,0.430123794,-0.180415488,0.647625353,0.500698153,-0.805726495,0.343245815,-1.124498762,0.696239053,1.502167776,0.852960716,0.46558921,0.235192972,-0.378570191,-0.339717033,-0.22718111,-0.861389246,0.126056054,0.651599171,0.193234682,0.237710008,-0.274197101,-0.033038683,4159.39,0
499,1.024441155,-0.409725865,0.669937437,-0.432992376,0.118650407,0.174766897,0.389913874,-0.145550272,0.488463315,0.659188656,-0.11009437,0.83876608,-0.85955689,1.125640788,0.522747595,0.941965044,0.232330774,0.460019158,0.040286444,-0.315748402,-0.201171989,-0.733869323,0.075914014,-0.029057315,0.22850359,0.242783694,-0.28440932,-0.092912707,16694.8,0
500,0.031259234,-0.074944524,1.571155574,-0.469188234,0.381286993,0.293405407,0.707070218,-0.162222649,0.020597834,0.341892474,-0.470099943,1.007507595,1.351124292,0.459054785,1.716227506,0.328216274,0.619598841,-0.035987067,0.033651933,-0.043681776,-0.169361608,-0.39715705,-0.093812137,0.171431954,-0.559762824,0.454681584,-0.121717563,0.186410848,713.85,0
501,1.025636744,-0.204622675,0.383434611,-0.11004193,0.303264083,-0.240202948,0.569325248,-0.220501833,0.352311173,0.371390391,-0.475175131,1.018141463,1.150884532,0.193498318,1.093724205,0.78051307,0.667718237,0.553604398,-0.740092117,-0.199653554,-0.119049829,-0.033218269,-0.156497179,0.650846673,1.144361001,-0.792490551,-0.192930843,0.029441761,1941.25,0
502,0.796357285,-0.720977674,1.153055964,-0.558608799,0.001541143,1.23563576,0.122565155,0.018980259,1.535327001,0.369723057,-0.517289686,0.689107217,-1.919981147,0.672535928,1.122725762,-0.150023218,1.110803995,-0.775818855,-1.317304949,-0.464252657,-0.143047383,-0.057382404,0.231889953,-1.006571203,-0.548210165,2.076504856,-0.212712197,-0.092047101,3431.52,0
503,1.038346688,-0.345823188,0.622572831,-0.329387772,0.095605588,-0.186652976,0.444900555,-0.188212997,0.587459659,0.493577627,-0.736656103,0.509628088,-0.483488235,0.632638474,1.411118398,0.830828691,0.452939371,0.190413973,-0.380614865,-0.296734942,-0.224204375,-0.820423527,0.11703441,0.675632461,0.228860115,0.23371373,-0.269779581,-0.029661707,7739.51,0
504,1.122751198,-0.741959442,0.966437366,-0.947378512,-0.166609757,0.461532559,0.103319519,-0.115218606,0.345835639,0.917646168,-0.269167482,0.580499082,-0.282723418,0.481659929,-0.894409535,1.414890277,0.504642784,-0.016548076,0.659168225,-0.121752355,0.012159462,0.875068867,-0.216547243,0.131939058,0.917674037,0.019676469,-0.197382956,-0.091212089,20826.57,0
505,0.950179471,-0.438387096,0.704165866,-0.393373411,0.098175785,0.244141198,0.382704969,-0.121663862,0.491835764,0.648035005,0.119999585,0.804260916,-1.572154053,1.280182288,0.728800083,0.547177055,0.385368306,0.109438845,-0.427232646,-0.38972668,-0.153689022,-0.443732602,0.114947334,0.400641539,0.127141236,0.408892539,-0.276976006,-0.096521756,21505.42,0
506,-0.232943514,-0.337874953,1.738978827,-0.779049861,0.715627218,-0.129353455,0.552799769,-0.122525908,0.223911363,0.231733961,-0.733516225,0.413501695,-0.603424624,0.587428582,1.006338665,0.704287101,0.479203812,0.002243238,-1.159008414,-0.129683008,-0.168385122,-0.724179131,-0.049417686,0.038539487,0.16959575,0.110333696,-0.26003644,0.096042496,8408.39,0
507,-0.113391028,-0.195504254,1.791850866,0.430796929,0.37864509,0.815025197,0.633504272,-0.170916789,0.204548577,1.197186342,-1.096924549,0.486887548,0.011138101,0.478651638,0.08931443,-0.013468028,0.66184985,-0.045725701,0.463661357,-0.130295811,-0.131429325,0.488652398,0.199791276,0.232177418,-0.613129067,0.567352562,-0.074839218,-0.306240534,14187.64,0
508,1.00917394,-0.405424669,0.773811094,-0.27665677,0.077791952,0.063205782,0.446115297,-0.192848187,0.717017129,0.509535539,-0.972990595,1.359544452,0.808575433,0.591624277,-0.357525931,0.29007229,0.437097469,-0.127521301,-0.035129699,-0.223622324,-0.192430882,-0.423682478,-0.024959701,0.958336029,0.711963092,0.594584646,-0.258910839,-0.062258979,5570.31,0
509,0.020157073,-0.13032302,1.364207419,-0.65014618,0.296459091,0.29208192,0.621039714,-0.0986092,0.176547901,0.452284297,0.202112913,0.928931479,-0.598775155,0.66709757,0.538818357,0.635070554,0.490371932,0.265109667,-0.417180562,-0.115159022,-0.175407126,-0.467094351,0.013501627,0.340656617,-0.581032368,0.181114252,0.06713104,0.106162517,13797.79,0
510,0.75130043,-0.455248375,1.497495106,0.296600011,0.170375768,1.511049124,0.16065409,0.032394499,0.607509373,0.743115151,-0.507931473,0.793647982,-0.777753452,0.637287445,0.972166408,0.111236189,0.81338398,-0.671146382,-2.624420099,-0.512094706,-0.082066998,0.33011736,0.194582597,-1.099083136,-0.228594653,0.164254897,-0.1120872,-0.04045432,19484.59,0
511,0.964603636,-0.435435437,0.754440624,-0.268151395,0.068717285,0.069423919,0.459107497,-0.194451756,0.71481174,0.504491677,-0.972686808,1.36075154,0.81361411,0.594614873,-0.353883896,0.291936713,0.437368875,-0.124805913,-0.042595124,-0.165184047,-0.185481363,-0.4364793,-0.049844421,0.961444907,0.694464585,0.588367566,-0.264881126,-0.050497771,12668.3,0
512,0.012676237,-0.212919868,0.600946785,-0.987431893,0.033711743,-0.212970825,0.591190282,-0.139945479,-0.48964921,0.486444811,-0.638479837,0.405957442,1.375022437,0.32385132,0.591797508,1.139916914,1.039564341,-0.186938935,0.784378044,0.184114308,0.026743625,0.636064666,0.013860919,0.791121645,-0.368002926,-0.354255729,-0.22451795,0.180963006,13730.41,0
513,-0.389580552,-1.151320334,1.222436881,0.657396958,-0.269077516,1.50549921,0.257999942,-0.644943594,-0.020348549,0.484170191,-0.444224683,1.078732776,-0.593632028,1.020478319,-0.612684442,0.672497218,0.530910695,0.822699254,0.582909527,2.234056163,-0.495699367,-0.501447787,-0.901424835,0.085010027,1.020103516,0.458260025,-0.337527412,0.71904033,14936.65,0
514,-0.244983991,-0.16405433,1.444520287,-1.35696086,0.243766546,-0.23886699,0.774399775,-0.195812273,0.88525785,0.706736818,-0.521419649,0.308335367,-1.5660732,0.719376462,0.853847344,0.409954545,0.388738136,-0.266152558,-1.240766646,-0.095689266,-0.214212051,-0.366328102,0.206279294,1.284217874,-0.714804483,1.329003874,0.042935424,-0.048423764,22390.43,0
515,0.958067285,-0.389203965,0.750418828,-0.426413802,0.180859341,0.371236881,0.409229779,-0.14188274,0.321295495,0.615046074,0.207526065,2.014042596,0.853673786,0.914826446,0.567816709,0.58303891,0.311551508,-0.007198697,-0.382553434,-0.226441438,-0.170809678,-0.467248156,0.118740405,0.091008919,0.129452795,0.248947151,-0.254121573,-0.080708624,13208.71,0
516,-0.10300655,-0.319484304,1.840240065,-0.48494063,0.180430992,0.331056767,0.589604274,-0.158871303,0.351761891,0.409417828,-0.595761709,1.225327138,0.90085668,0.536535616,0.432758674,-0.038873392,0.750017836,-0.317525963,0.68396244,-0.043679299,-0.165086038,-0.236419446,0.155167156,1.035938786,-0.664961971,1.919591664,-0.289298322,0.166892786,6280.48,0
517,-0.134787458,0.050649108,0.49357832,-0.397896911,0.396080271,-0.013249147,0.971524249,-0.265192799,0.926874282,2.025551849,0.010533445,0.521824534,-1.30809282,0.749116724,0.246883294,0.158045723,0.258121215,0.58774141,0.270361796,0.428336456,-0.151167976,0.571417958,-0.001138112,0.631302816,-1.103530131,-1.31936071,-0.285657542,-1.292544556,10612.55,0
518,-0.060507619,-0.044852042,1.550235507,-0.769998869,0.51390226,0.240999072,1.060009464,-0.324150713,0.997679861,1.231392462,-0.357430086,0.444056262,0.129101612,0.135670936,1.582027931,0.297433603,0.390007281,-0.102551169,-0.681193757,0.576637182,-0.324187306,-0.512539149,-0.137241986,0.064134669,-0.37869614,0.018651867,-0.312073352,-1.610074753,17663.24,0
519,0.449251043,-1.295834947,0.168000188,-0.801936123,-0.075337843,0.430536163,0.532129202,-0.193431021,-0.006407032,0.87508501,-0.564680909,0.621290526,-0.342200174,0.958440326,-0.606204939,-0.099413629,0.378981013,1.716374274,-0.217012392,0.35474865,-0.167083175,-0.955310873,-0.571212917,-0.796897289,0.428450477,2.115070166,-0.429120075,0.05748696,7457.57,0
520,1.00271877,-0.293223141,0.850056577,-0.110159369,0.106049895,-0.126584783,0.49714404,-0.214521506,0.369162758,0.605156352,-0.532959112,1.546741957,1.518555502,0.72062098,0.907139796,0.489867605,0.303769969,0.100739728,-0.753460332,-0.230214115,-0.075287098,0.257048699,-0.072248468,1.649072785,0.950112227,-0.851405024,-0.200495612,-0.026946051,12480.11,0
521,0.237718341,-1.056580197,0.238422806,-0.012077703,0.120742183,0.655271411,0.772210914,-0.1643419,0.384966481,0.543438029,-0.138924868,1.248655896,-0.445889423,1.137463246,-0.380265224,0.308831458,0.389103274,0.243822044,-0.436346004,0.780999487,0.040113842,-0.143723143,-0.675183804,-0.442232409,0.845812225,-0.682291089,-0.338084592,0.1308255,20516.26,0
522,1.031864367,-0.323229383,0.504028435,-0.241300572,0.440836312,0.603600825,0.473572884,-0.165901617,0.40366595,0.584174649,-1.218432758,1.173992274,1.707098286,0.70969579,1.378849819,0.566586221,0.247105002,0.046269842,-0.573886547,-0.201624708,-0.133547401,-0.132974505,-0.161387339,-1.544815679,1.000716153,-0.80019899,-0.186839537,-0.061788772,12241.2,0
523,-0.007668163,-0.250292781,2.921295677,-0.459988922,0.090594699,0.236202181,0.68416062,-0.227333092,0.972726461,0.481221614,-0.89690878,0.62203421,-0.489546379,0.335978072,-0.429102763,0.385929564,0.301389944,0.223854929,-0.954204367,-0.239929711,-0.109870173,0.330015554,-0.175153739,1.971493882,-0.617305714,-1.735203504,-0.546797667,-0.824634548,9710.03,0
524,0.303900115,-0.217488108,1.398369188,-0.138491364,0.313298611,0.058421442,0.261729825,-0.34081595,0.28475513,0.584732215,-0.330015661,1.436393938,0.777243185,0.940346701,1.728509847,0.191952699,0.524262097,-0.212390368,-0.500749705,-0.373622047,0.145988442,-0.658838126,-0.758570392,1.375604893,0.157887666,-1.359748847,0.092742511,0.576545799,3187.83,0
525,-0.316327885,0.087692021,0.93833017,-0.914268136,0.378362139,0.436507279,0.736861927,-0.165359526,1.216403717,1.706351815,0.084687713,0.413687325,-1.487379444,0.366826164,0.903245718,0.572704974,0.359820936,0.352146436,-0.385368508,0.732122546,-0.313917723,-0.682539393,-0.053267516,-0.731425236,-0.103560593,0.196044711,0.44279121,-0.01565931,13798.25,0
526,1.015496322,-0.852349612,1.597802334,-0.628827089,-0.341212949,0.6168385,0.046167955,-0.112559585,0.920442258,0.690952164,-1.707440965,1.412283876,1.044640604,0.14243711,-1.74978225,-0.35136816,0.7147257,0.761449427,-0.308190246,-0.593631684,-0.320050815,-0.544210118,0.022899456,1.010904249,0.185918762,2.103061147,-0.205985962,-0.03560855,19743.51,0
